city,city_ascii,state_id,state_name,county_fips,county_name,lat,lng,population,density,source,military,incorporated,timezone,ranking,zips,id
Ames Lake,Ames Lake,WA,Washington,53033,King,47.6346,-121.9664,1138,274.2,shape,FALSE,FALSE,America/Los_Angeles,3,98014 98053,1840037846
Toppers,Toppers,OK,Oklahoma,40145,Wagoner,35.9656,-95.3201,1137,189.5,shape,FALSE,FALSE,America/Chicago,3,74467,1840096528
Milesburg,Milesburg,PA,Pennsylvania,42027,Centre,40.9426,-77.792,1137,1004.9,shape,FALSE,TRUE,America/New_York,3,16853 16823,1840000825
Farmersville,Farmersville,OH,Ohio,39113,Montgomery,39.6787,-84.4275,1137,614.2,shape,FALSE,TRUE,America/New_York,3,45325,1840012488
Oran,Oran,MO,Missouri,29201,Scott,37.0855,-89.6534,1137,417,shape,FALSE,TRUE,America/Chicago,3,63771,1840009922
Greenfield,Greenfield,IL,Illinois,17061,Greene,39.3444,-90.208,1137,256.2,shape,FALSE,TRUE,America/Chicago,3,62044,1840008492
Hurley,Hurley,NM,New Mexico,35017,Grant,32.6982,-108.1321,1137,430.3,shape,FALSE,TRUE,America/Denver,3,88043,1840022035
Milford,Milford,IL,Illinois,17075,Iroquois,40.6278,-87.6963,1136,653.6,shape,FALSE,TRUE,America/Chicago,3,60953,1840011862
Puget Island,Puget Island,WA,Washington,53069,Wahkiakum,46.1743,-123.383,1136,57.9,shape,FALSE,TRUE,America/Los_Angeles,4,98612,1840042033
George,George,WA,Washington,53025,Grant,47.0846,-119.86,1136,318.4,shape,FALSE,TRUE,America/Los_Angeles,3,98848 98824,1840019814
Ness City,Ness City,KS,Kansas,20135,Ness,38.454,-99.9047,1136,301.4,shape,FALSE,TRUE,America/Chicago,3,67560,1840008625
Fayetteville,Fayetteville,AL,Alabama,01121,Talladega,33.1643,-86.4412,1135,25.1,shape,FALSE,FALSE,America/Chicago,3,35151 35044,1840022953
Jolivue,Jolivue,VA,Virginia,51015,Augusta,38.1148,-79.0668,1135,233.5,shape,FALSE,FALSE,America/New_York,3,24401,1840006244
Cayuga,Cayuga,IN,Indiana,18165,Vermillion,39.9474,-87.4644,1135,432.4,shape,FALSE,TRUE,America/Indiana/Indianapolis,3,47928,1840009470
Blue Ridge,Blue Ridge,TX,Texas,48085,Collin,33.2978,-96.3978,1135,347.7,shape,FALSE,TRUE,America/Chicago,3,75424,1840019398
Emory,Emory,VA,Virginia,51191,Washington,36.78,-81.828,1135,107,shape,FALSE,FALSE,America/New_York,3,24327 24361 24340,1840024856
Wooster,Wooster,AR,Arkansas,05045,Faulkner,35.1998,-92.4503,1135,154,shape,FALSE,TRUE,America/Chicago,3,72058,1840016418
Carlsborg,Carlsborg,WA,Washington,53009,Clallam,48.0842,-123.1697,1135,414,shape,FALSE,FALSE,America/Los_Angeles,3,98382,1840017319
Baconton,Baconton,GA,Georgia,13205,Mitchell,31.3804,-84.1592,1134,224.3,shape,FALSE,TRUE,America/New_York,3,31716,1840013876
Rutledge,Rutledge,GA,Georgia,13211,Morgan,33.6263,-83.6112,1134,133.3,shape,FALSE,TRUE,America/New_York,3,30663,1840014800
Fairfax,Fairfax,MN,Minnesota,27129,Renville,44.5283,-94.7231,1134,334.3,shape,FALSE,TRUE,America/Chicago,3,55332,1840007860
Claypool,Claypool,AZ,Arizona,04007,Gila,33.4061,-110.8422,1134,344.3,shape,FALSE,FALSE,America/Phoenix,3,85539 85532,1840017944
Fort Thompson,Fort Thompson,SD,South Dakota,46017,Buffalo,44.0527,-99.4079,1134,42.2,shape,FALSE,FALSE,America/Chicago,3,57339,1840004143
Wildwood,Wildwood,TN,Tennessee,47009,Blount,35.7999,-83.8685,1133,175.9,shape,FALSE,FALSE,America/New_York,3,37804,1840025791
Clymer,Clymer,PA,Pennsylvania,42063,Indiana,40.6684,-79.0134,1133,768.5,shape,FALSE,TRUE,America/New_York,3,15728,1840000992
Clarkson,Clarkson,KY,Kentucky,21085,Grayson,37.4937,-86.2259,1133,411.2,shape,FALSE,TRUE,America/Chicago,3,42726 42754,1840014365
Ak-Chin Village,Ak-Chin Village,AZ,Arizona,04021,Pinal,33.0197,-112.0808,1133,41.5,shape,FALSE,FALSE,America/Phoenix,3,85139,1840018029
Daisetta,Daisetta,TX,Texas,48291,Liberty,30.1135,-94.6426,1133,295.6,shape,FALSE,TRUE,America/Chicago,3,77533,1840019598
Marissa,Marissa,IL,Illinois,17163,St. Clair,38.2501,-89.7746,1133,60.6,shape,FALSE,TRUE,America/Chicago,3,62257,1840012874
Balfour,Balfour,NC,North Carolina,37089,Henderson,35.3494,-82.4825,1132,269.8,shape,FALSE,FALSE,America/New_York,3,28792 28791,1840013445
Elton,Elton,LA,Louisiana,22053,Jefferson Davis,30.4813,-92.6976,1132,263.1,shape,FALSE,TRUE,America/Chicago,3,70532,1840017197
Sudan,Sudan,TX,Texas,48279,Lamb,34.0665,-102.5243,1132,427.4,shape,FALSE,TRUE,America/Chicago,3,79371,1840021917
Gadsden,Gadsden,SC,South Carolina,45079,Richland,33.848,-80.7663,1131,38,shape,FALSE,FALSE,America/New_York,3,29052 29061,1840026976
Poseyville,Poseyville,IN,Indiana,18129,Posey,38.1697,-87.7834,1131,676.6,shape,FALSE,TRUE,America/Chicago,3,47633,1840010822
Wolfhurst,Wolfhurst,OH,Ohio,39013,Belmont,40.069,-80.781,1131,902.7,shape,FALSE,FALSE,America/New_York,3,43912,1840026551
Gholson,Gholson,TX,Texas,48309,McLennan,31.7123,-97.236,1131,52.2,shape,FALSE,TRUE,America/Chicago,3,76705,1840020807
Hagaman,Hagaman,NY,New York,36057,Montgomery,42.9728,-74.1545,1131,291.5,shape,FALSE,TRUE,America/New_York,3,12010 12086,1840004404
West Point,West Point,KY,Kentucky,21093,Hardin,37.9851,-85.9556,1131,163.9,shape,FALSE,TRUE,America/New_York,3,40177,1840015219
Hilldale,Hilldale,PA,Pennsylvania,42079,Luzerne,41.2869,-75.836,1131,533.3,shape,FALSE,FALSE,America/New_York,3,18702 18705,1840035016
Mendon,Mendon,IL,Illinois,17001,Adams,40.0892,-91.2858,1131,509.7,shape,FALSE,TRUE,America/Chicago,3,62351,1840012368
Arma,Arma,KS,Kansas,20037,Crawford,37.5429,-94.7023,1131,385.1,shape,FALSE,TRUE,America/Chicago,3,66712,1840007592
Palouse,Palouse,WA,Washington,53075,Whitman,46.9104,-117.0751,1131,417,shape,FALSE,TRUE,America/Los_Angeles,3,99161,1840019863
Shongopovi,Shongopovi,AZ,Arizona,04017,Navajo,35.8195,-110.5331,1131,275.2,shape,FALSE,FALSE,America/Phoenix,3,86043,1840136204
Homer,Homer,IL,Illinois,17019,Champaign,40.0329,-87.9578,1130,445.3,shape,FALSE,TRUE,America/Chicago,3,61849,1840012223
Pembroke,Pembroke,VA,Virginia,51071,Giles,37.3219,-80.6365,1130,401.8,shape,FALSE,TRUE,America/New_York,3,24136,1840006434
Russell Gardens,Russell Gardens,NY,New York,36059,Nassau,40.7809,-73.7254,1130,2465.3,shape,FALSE,TRUE,America/New_York,2,11021,1840005324
New Vienna,New Vienna,OH,Ohio,39027,Clinton,39.3255,-83.6941,1130,543.9,shape,FALSE,TRUE,America/New_York,3,45159,1840012623
La Pryor,La Pryor,TX,Texas,48507,Zavala,28.9487,-99.8483,1130,163.4,shape,FALSE,FALSE,America/Chicago,3,78872,1840018283
Franklinville,Franklinville,NC,North Carolina,37151,Randolph,35.7421,-79.6893,1129,258,shape,FALSE,TRUE,America/New_York,3,27316 27248,1840016253
Bally,Bally,PA,Pennsylvania,42011,Berks,40.4004,-75.5875,1129,849.8,shape,FALSE,TRUE,America/New_York,3,19503,1840001169
Crowley Lake,Crowley Lake,CA,California,06051,Mono,37.5689,-118.7463,1129,151,shape,FALSE,TRUE,America/Los_Angeles,4,93546,1840075708
Washington,Washington,WV,West Virginia,54107,Wood,39.2422,-81.6679,1129,102.6,shape,FALSE,FALSE,America/New_York,3,26181,1840005785
Riverdale,Riverdale,VA,Virginia,51083,Halifax,36.6764,-78.8943,1129,53.7,shape,FALSE,FALSE,America/New_York,3,24592,1840024814
Felton,Felton,DE,Delaware,10001,Kent,39.0127,-75.5765,1129,553.4,shape,FALSE,TRUE,America/New_York,3,19943,1840005806
Irvington,Irvington,KY,Kentucky,21027,Breckinridge,37.8779,-86.2848,1129,449.2,shape,FALSE,TRUE,America/Chicago,3,40146,1840014328
North Randall,North Randall,OH,Ohio,39035,Cuyahoga,41.4327,-81.5291,1128,560.2,shape,FALSE,TRUE,America/New_York,3,44128,1840003401
Moodys,Moodys,OK,Oklahoma,40021,Cherokee,36.0325,-94.9559,1128,24.9,shape,FALSE,FALSE,America/Chicago,3,74464 74444,1840034564
Wallace,Wallace,ID,Idaho,16079,Shoshone,47.4736,-115.9227,1127,479,shape,FALSE,TRUE,America/Los_Angeles,3,83873,1840021090
Funny River,Funny River,AK,Alaska,02122,Kenai Peninsula,60.4876,-150.7812,1127,16.3,shape,FALSE,FALSE,America/Anchorage,3,99669,1840023653
Mi Ranchito Estate,Mi Ranchito Estate,TX,Texas,48427,Starr,26.3878,-98.8733,1127,290.7,shape,FALSE,TRUE,America/Chicago,3,78582,1840041191
Mount Tabor,Mount Tabor,NJ,New Jersey,34027,Morris,40.8717,-74.4759,1127,1663.5,shape,FALSE,FALSE,America/New_York,3,07878 07950,1840153037
Mason,Mason,TN,Tennessee,47167,Tipton,35.4128,-89.5412,1126,219.4,shape,FALSE,TRUE,America/Chicago,3,38049,1840016315
Stevensville,Stevensville,MI,Michigan,26021,Berrien,42.0139,-86.5243,1126,416.6,shape,FALSE,TRUE,America/Detroit,3,49127,1840011230
Ipswich,Ipswich,SD,South Dakota,46045,Edmunds,45.4435,-99.03,1126,324.3,shape,FALSE,TRUE,America/Chicago,3,57451,1840002093
Wolcottville,Wolcottville,IN,Indiana,18113,Noble,41.5255,-85.3665,1126,429.2,shape,FALSE,TRUE,America/Indiana/Indianapolis,3,46795,1840010254
Talpa,Talpa,NM,New Mexico,35055,Taos,36.3421,-105.5923,1126,331.7,shape,FALSE,FALSE,America/Denver,3,87557,1840026912
Natalia,Natalia,TX,Texas,48325,Medina,29.1876,-98.8524,1126,312.6,shape,FALSE,TRUE,America/Chicago,3,78059,1840020964
Eldridge,Eldridge,CA,California,06097,Sonoma,38.3338,-122.5065,1126,666.8,shape,FALSE,FALSE,America/Los_Angeles,3,95442 95476,1840017574
La Vernia,La Vernia,TX,Texas,48493,Wilson,29.3542,-98.1219,1126,181.9,shape,FALSE,TRUE,America/Chicago,3,78121,1840020982
Riverside,Riverside,ID,Idaho,16011,Bingham,43.1965,-112.4356,1126,202.7,shape,FALSE,FALSE,America/Boise,3,83221,1840024025
Roseland,Roseland,LA,Louisiana,22105,Tangipahoa,30.7646,-90.5114,1125,209.3,shape,FALSE,TRUE,America/Chicago,3,70456,1840018208
South Waverly,South Waverly,PA,Pennsylvania,42015,Bradford,41.9955,-76.5442,1125,494.8,shape,FALSE,TRUE,America/New_York,3,18840,1840000518
Ellport,Ellport,PA,Pennsylvania,42073,Lawrence,40.8619,-80.2625,1125,1013,shape,FALSE,TRUE,America/New_York,3,16117,1840003569
Bannockburn,Bannockburn,IL,Illinois,17097,Lake,42.1932,-87.8695,1125,214.2,shape,FALSE,TRUE,America/Chicago,3,60015,1840011148
Dryden,Dryden,MI,Michigan,26087,Lapeer,42.9456,-83.124,1125,394.3,shape,FALSE,TRUE,America/Detroit,3,48428,1840011000
Colony Park,Colony Park,PA,Pennsylvania,42011,Berks,40.3465,-75.9827,1125,719.5,shape,FALSE,FALSE,America/New_York,3,19610,1840035457
Tallaboa,Tallaboa,PR,Puerto Rico,72111,Peñuelas,17.9935,-66.7067,1124,387.9,shape,FALSE,FALSE,America/Puerto_Rico,3,00624,1630035586
Skidmore,Skidmore,TX,Texas,48025,Bee,28.2626,-97.6854,1124,41.1,shape,FALSE,FALSE,America/Chicago,3,78389,1840019691
Bidwell,Bidwell,OH,Ohio,39053,Gallia,38.9248,-82.2856,1124,285.3,shape,FALSE,FALSE,America/New_York,3,45614 45686,1840094618
Highland,Highland,AR,Arkansas,05135,Sharp,36.2657,-91.5186,1124,49.7,shape,FALSE,TRUE,America/Chicago,3,72542,1840014447
Tellico Plains,Tellico Plains,TN,Tennessee,47123,Monroe,35.3665,-84.2982,1124,222.3,shape,FALSE,TRUE,America/New_York,3,37385,1840016311
Timpson,Timpson,TX,Texas,48419,Shelby,31.9065,-94.3971,1124,172.8,shape,FALSE,TRUE,America/Chicago,3,75975,1840022139
Sycamore,Sycamore,GA,Georgia,13287,Turner,31.6711,-83.6352,1124,437.5,shape,FALSE,TRUE,America/New_York,3,31790,1840015854
Corcovado,Corcovado,PR,Puerto Rico,72065,Hatillo,18.461,-66.7778,1123,837.1,shape,FALSE,FALSE,America/Puerto_Rico,3,00659,1630023533
Central City,Central City,IL,Illinois,17121,Marion,38.5484,-89.1284,1123,767.4,shape,FALSE,TRUE,America/Chicago,3,62801,1840010759
Bloomsdale,Bloomsdale,MO,Missouri,29186,Ste. Genevieve,38.0146,-90.2213,1123,266.4,shape,FALSE,TRUE,America/Chicago,3,63627,1840007544
Necedah,Necedah,WI,Wisconsin,55057,Juneau,44.0233,-90.0717,1122,157,shape,FALSE,TRUE,America/Chicago,3,54646,1840002231
Blacklake,Blacklake,CA,California,06079,San Luis Obispo,35.0497,-120.5387,1122,414.4,shape,FALSE,TRUE,America/Los_Angeles,3,93444,1840075635
East Hazel Crest,East Hazel Crest,IL,Illinois,17031,Cook,41.5758,-87.6503,1122,552.4,shape,FALSE,TRUE,America/Chicago,3,60429,1840011270
Tunnel Hill,Tunnel Hill,GA,Georgia,13313,Whitfield,34.8496,-85.0393,1122,217.5,shape,FALSE,TRUE,America/New_York,3,30755,1840015527
Mexico,Mexico,IN,Indiana,18103,Miami,40.8143,-86.1113,1122,78.9,shape,FALSE,FALSE,America/Indiana/Indianapolis,3,46970 46958,1840005199
Anton,Anton,TX,Texas,48219,Hockley,33.8113,-102.1622,1121,595.4,shape,FALSE,TRUE,America/Chicago,3,79313,1840019338
New Preston,New Preston,CT,Connecticut,09160,Northwest Hills,41.6813,-73.3523,1121,59.1,shape,FALSE,FALSE,America/New_York,3,06777,1840003259
Crescent,Crescent,LA,Louisiana,22047,Iberville,30.2406,-91.2864,1121,259.8,shape,FALSE,FALSE,America/Chicago,3,70764,1840026017
Bull Valley,Bull Valley,IL,Illinois,17111,McHenry,42.3227,-88.3633,1121,44,shape,FALSE,TRUE,America/Chicago,3,60098 60050,1840010108
Whitehorn Cove,Whitehorn Cove,OK,Oklahoma,40145,Wagoner,35.9936,-95.2868,1121,60.7,shape,FALSE,FALSE,America/Chicago,3,74477 74467,1840147252
Cottonwood,Cottonwood,MN,Minnesota,27083,Lyon,44.6105,-95.6721,1120,431.4,shape,FALSE,TRUE,America/Chicago,3,56229,1840006786
Springdale,Springdale,NC,North Carolina,37071,Gaston,35.2902,-81.1449,1120,609.7,shape,FALSE,FALSE,America/New_York,3,28054,1840090632
Churchill,Churchill,MT,Montana,30031,Gallatin,45.75,-111.3102,1120,121.7,shape,FALSE,FALSE,America/Denver,3,59741,1840026102
Lovington,Lovington,IL,Illinois,17139,Moultrie,39.7151,-88.6337,1120,795.1,shape,FALSE,TRUE,America/Chicago,3,61937,1840012563
Saint Wendel,Saint Wendel,IN,Indiana,18129,Posey,38.1056,-87.6972,1120,255,point,FALSE,FALSE,America/Chicago,4,47720 47633 47638,1840055564
Claysburg,Claysburg,PA,Pennsylvania,42013,Blair,40.2915,-78.4514,1120,323.1,shape,FALSE,FALSE,America/New_York,3,16625 16682,1840005376
Castlewood,Castlewood,VA,Virginia,51167,Russell,36.8782,-82.2879,1120,60,shape,FALSE,FALSE,America/New_York,3,24224,1840006489
Autaugaville,Autaugaville,AL,Alabama,01001,Autauga,32.432,-86.6578,1119,55.2,shape,FALSE,TRUE,America/Chicago,3,36003,1840015797
Bunkerville,Bunkerville,NV,Nevada,32003,Clark,36.7594,-114.1412,1119,41.8,shape,FALSE,FALSE,America/Los_Angeles,3,89007,1840017685
Gilbert Creek,Gilbert Creek,WV,West Virginia,54059,Mingo,37.5697,-81.8906,1119,37.3,shape,FALSE,FALSE,America/New_York,3,24846 25608,1840006357
Strum,Strum,WI,Wisconsin,55121,Trempealeau,44.5531,-91.3876,1119,351.8,shape,FALSE,TRUE,America/Chicago,3,54770,1840002384
Bouse,Bouse,AZ,Arizona,04012,La Paz,33.8984,-113.9962,1119,3.2,shape,FALSE,FALSE,America/Phoenix,3,85325,1840017957
Lexington,Lexington,MI,Michigan,26151,Sanilac,43.2671,-82.5374,1119,312.6,shape,FALSE,TRUE,America/Detroit,3,48450,1840010976
Fairmead,Fairmead,CA,California,06039,Madera,37.0775,-120.1937,1119,56.3,shape,FALSE,FALSE,America/Los_Angeles,3,93610,1840024767
Lydia,Lydia,LA,Louisiana,22045,Iberia,29.9263,-91.7813,1119,254,shape,FALSE,FALSE,America/Chicago,3,70560 70569,1840014007
Muscoda,Muscoda,WI,Wisconsin,55043,Grant,43.1872,-90.4333,1119,269.9,shape,FALSE,TRUE,America/Chicago,3,53573,1840002979
Gayle Mill,Gayle Mill,SC,South Carolina,45023,Chester,34.7023,-81.2391,1119,659.4,shape,FALSE,FALSE,America/New_York,3,29706,1840035845
New London,New London,MO,Missouri,29173,Ralls,39.5844,-91.3987,1118,621.8,shape,FALSE,TRUE,America/Chicago,3,63459,1840008448
Lake Shore,Lake Shore,MN,Minnesota,27021,Cass,46.504,-94.3635,1117,34,shape,FALSE,TRUE,America/Chicago,3,56468,1840007722
Cairo,Cairo,NE,Nebraska,31079,Hall,41.0046,-98.6007,1117,468.8,shape,FALSE,TRUE,America/Chicago,3,68824,1840010330
Hilbert,Hilbert,WI,Wisconsin,55015,Calumet,44.1415,-88.1611,1117,292.6,shape,FALSE,TRUE,America/Chicago,3,54129,1840002249
Britton,Britton,SD,South Dakota,46091,Marshall,45.7924,-97.7529,1117,593,shape,FALSE,TRUE,America/Chicago,3,57430,1840002042
Assumption,Assumption,IL,Illinois,17021,Christian,39.518,-89.0478,1117,435.6,shape,FALSE,TRUE,America/Chicago,3,62510,1840007316
Bobtown,Bobtown,PA,Pennsylvania,42059,Greene,39.7603,-79.9848,1117,700.3,shape,FALSE,FALSE,America/New_York,3,15315,1840026585
Rice Tracts,Rice Tracts,TX,Texas,48061,Cameron,26.0573,-97.6261,1117,230.5,shape,FALSE,FALSE,America/Chicago,3,78586,1840150146
Baudette,Baudette,MN,Minnesota,27077,Lake of the Woods,48.7119,-94.5924,1117,101.9,shape,FALSE,TRUE,America/Chicago,3,56623,1840007673
Dunnstown,Dunnstown,PA,Pennsylvania,42035,Clinton,41.1484,-77.4201,1117,524.7,shape,FALSE,FALSE,America/New_York,3,17745,1840004907
Culebra,Culebra,PR,Puerto Rico,72049,Culebra,18.3105,-65.3029,1116,528,shape,FALSE,FALSE,America/Puerto_Rico,3,00775,1630023691
Bodega Bay,Bodega Bay,CA,California,06097,Sonoma,38.325,-123.0309,1116,51.5,shape,FALSE,FALSE,America/Los_Angeles,3,94923,1840017571
Crosby,Crosby,ND,North Dakota,38023,Divide,48.9162,-103.2966,1116,305.6,shape,FALSE,TRUE,America/Chicago,3,58730,1840000034
Mahnomen,Mahnomen,MN,Minnesota,27087,Mahnomen,47.3147,-95.9673,1116,407.1,shape,FALSE,TRUE,America/Chicago,3,56557,1840008832
St. George,St. George,KS,Kansas,20149,Pottawatomie,39.1915,-96.4185,1115,667.5,shape,FALSE,TRUE,America/Chicago,3,66535,1840009588
Sweetser,Sweetser,IN,Indiana,18053,Grant,40.5687,-85.767,1115,427,shape,FALSE,TRUE,America/Indiana/Indianapolis,3,46987 46952,1840010397
Chisholm,Chisholm,ME,Maine,23007,Franklin,44.4916,-70.1923,1115,197,shape,FALSE,FALSE,America/New_York,3,04239,1840002061
Port Gibson,Port Gibson,MS,Mississippi,28021,Claiborne,31.9558,-90.9834,1114,245.1,shape,FALSE,TRUE,America/Chicago,3,39150,1840014921
McClure,McClure,PA,Pennsylvania,42109,Snyder,40.7078,-77.3107,1113,114.5,shape,FALSE,TRUE,America/New_York,3,17841,1840002797
Lumber City,Lumber City,GA,Georgia,13271,Telfair,31.933,-82.6828,1113,223.2,shape,FALSE,TRUE,America/New_York,3,31549,1840015834
Earlington,Earlington,KY,Kentucky,21107,Hopkins,37.2754,-87.5066,1113,152.3,shape,FALSE,TRUE,America/Chicago,3,42431 42410,1840013237
Hopewell Junction,Hopewell Junction,NY,New York,36027,Dutchess,41.5805,-73.8103,1113,578.8,shape,FALSE,FALSE,America/New_York,3,12533,1840004746
Marcellus,Marcellus,MI,Michigan,26027,Cass,42.0261,-85.8131,1113,554.3,shape,FALSE,TRUE,America/Detroit,3,49067,1840011387
Gosport,Gosport,IN,Indiana,18119,Owen,39.3507,-86.6665,1113,471.5,shape,FALSE,TRUE,America/Indiana/Indianapolis,3,47433,1840010654
Fairhope,Fairhope,PA,Pennsylvania,42051,Fayette,40.115,-79.8388,1113,508,shape,FALSE,FALSE,America/New_York,3,15012,1840026562
Knights Landing,Knights Landing,CA,California,06113,Yolo,38.798,-121.7175,1113,795.3,shape,FALSE,FALSE,America/Los_Angeles,3,95645 95695,1840024601
St. David,St. David,AZ,Arizona,04003,Cochise,31.8958,-110.2224,1112,71,shape,FALSE,FALSE,America/Phoenix,3,85630,1840019493
Trappe,Trappe,MD,Maryland,24041,Talbot,38.6634,-76.0518,1112,159.8,shape,FALSE,TRUE,America/New_York,3,21673,1840006092
Woodall,Woodall,OK,Oklahoma,40021,Cherokee,35.8246,-95.0823,1112,38.8,shape,FALSE,FALSE,America/Chicago,3,74434 74464,1840034656
Machias,Machias,WA,Washington,53061,Snohomish,47.9918,-122.0517,1112,173.4,shape,FALSE,FALSE,America/Los_Angeles,3,98258 98290,1840017325
Clay,Clay,KY,Kentucky,21233,Webster,37.4763,-87.8202,1112,498.1,shape,FALSE,TRUE,America/Chicago,3,42404,1840014359
Shell Valley,Shell Valley,ND,North Dakota,38079,Rolette,48.8108,-99.8273,1112,28.6,shape,FALSE,FALSE,America/Chicago,3,58316,1840033127
Keystone,Keystone,CO,Colorado,08117,Summit,39.5901,-105.9383,1111,10.4,shape,FALSE,FALSE,America/Denver,3,80435,1840017537
Hector,Hector,MN,Minnesota,27129,Renville,44.7412,-94.712,1111,237.5,shape,FALSE,TRUE,America/Chicago,3,55342,1840006774
Hewlett Harbor,Hewlett Harbor,NY,New York,36059,Nassau,40.6327,-73.6843,1111,591.8,shape,FALSE,TRUE,America/New_York,3,11557,1840005295
Clinton,Clinton,OH,Ohio,39153,Summit,40.9284,-81.6304,1111,119.6,shape,FALSE,TRUE,America/New_York,3,44216,1840000794
Lansing,Lansing,IA,Iowa,19005,Allamakee,43.3602,-91.2256,1111,397.9,shape,FALSE,TRUE,America/Chicago,3,52151,1840007978
Hideout,Hideout,UT,Utah,49051,Wasatch,40.6437,-111.4014,1111,104.1,shape,FALSE,TRUE,America/Denver,3,84036 84060 84032,1840022416
Hayesville,Hayesville,NC,North Carolina,37043,Clay,35.0452,-83.8178,1110,673.8,shape,FALSE,TRUE,America/New_York,3,28904,1840015491
Conehatta,Conehatta,MS,Mississippi,28101,Newton,32.4601,-89.2785,1110,27.3,shape,FALSE,FALSE,America/Chicago,3,39057,1840013102
Buffalo,Buffalo,WV,West Virginia,54079,Putnam,38.6108,-81.9817,1110,363.5,shape,FALSE,TRUE,America/New_York,3,25033,1840006182
Magnolia,Magnolia,NC,North Carolina,37061,Duplin,34.896,-78.0541,1109,400.7,shape,FALSE,TRUE,America/New_York,3,28453,1840016467
Charlotte,Charlotte,TX,Texas,48013,Atascosa,28.8593,-98.7006,1109,209.9,shape,FALSE,TRUE,America/Chicago,3,78011,1840019679
Valmeyer,Valmeyer,IL,Illinois,17133,Monroe,38.3064,-90.2979,1109,125.1,shape,FALSE,TRUE,America/Chicago,3,62295,1840012898
Guilford Lake,Guilford Lake,OH,Ohio,39029,Columbiana,40.8032,-80.8772,1109,180.9,shape,FALSE,FALSE,America/New_York,3,44423 44432,1840151265
Poquonock Bridge,Poquonock Bridge,CT,Connecticut,09180,Southeastern Connecticut,41.3379,-72.0176,1108,318.7,shape,FALSE,FALSE,America/New_York,3,06340,1840003354
Lucama,Lucama,NC,North Carolina,37195,Wilson,35.6449,-78.0076,1108,698.7,shape,FALSE,TRUE,America/New_York,3,27851,1840016260
Black Rock,Black Rock,NM,New Mexico,35031,McKinley,35.0835,-108.7975,1108,245,shape,FALSE,FALSE,America/Denver,3,87327,1840017764
Candlewood Lake,Candlewood Lake,OH,Ohio,39117,Morrow,40.6214,-82.7764,1108,185.3,shape,FALSE,TRUE,America/New_York,4,43338,1840042965
Fruitland,Fruitland,IA,Iowa,19139,Muscatine,41.3475,-91.1288,1107,237.9,shape,FALSE,TRUE,America/Chicago,3,52749,1840008201
Nemacolin,Nemacolin,PA,Pennsylvania,42059,Greene,39.8784,-79.9294,1107,381.6,shape,FALSE,FALSE,America/New_York,3,15351,1840005559
Memphis,Memphis,MI,Michigan,26099,Macomb,42.8956,-82.7689,1107,381,shape,FALSE,TRUE,America/Detroit,3,48041,1840002422
Yoncalla,Yoncalla,OR,Oregon,41019,Douglas,43.6003,-123.2875,1106,635.7,shape,FALSE,TRUE,America/Los_Angeles,3,97499,1840021276
Maysville,Maysville,MO,Missouri,29063,DeKalb,39.8859,-94.3634,1106,372.7,shape,FALSE,TRUE,America/Chicago,3,64469,1840008405
Stronghurst,Stronghurst,IL,Illinois,17071,Henderson,40.7463,-90.9094,1106,489.1,shape,FALSE,TRUE,America/Chicago,3,61480,1840011797
